La5216,БИО,"Део-спрей basis sens., 75ml","Виж тук",http://zelenbio.com/product/2215/bio-deo-sprey-s-hamamelis-i-rozova-esentsia-basis-sensitiv.html,,Lavera,4021457613977,"10,00","12,00",,,"17,40",,"Био део-спрей с хамамелис и розова есенция, Basis Sensitiv",http://zelenbio.com/userfiles/productimages/product_2200.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Есенциите от хамамелис и роза регулират процеса на потене по естествен начин и са комбинирани с етерични масла, които гарантират нежен аромат, успокояващо действие и защита през целия ден. Има успокояващ и противовъзпалителен ефект върху кожата. Био есенцията от роза има антисептично действие.</p>  <p>  	Не съдържа алуминиеви соли и фталати.</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La5223,БИО,"Рол-он basis sensitiv, 50ml ","Виж тук",http://zelenbio.com/product/2217/bio-rol-on-s-neven-i-aloe-vera-basis-sensitiv.html,,Lavera,4021457475223,"8,67","10,40",,,"14,90",,"Био рол-он с невен и алое вера, Basis Sensitiv",http://zelenbio.com/userfiles/productimages/product_2202.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Този изцяло натурален рол-он дезедорант ви прави уверени, освежени и в добро настроение през целия ден. Биологичните съставки абсорбират потта, органичният екстракт от невен осигурява необходимата грижа за кожата, а екстрактите от биологично отглеждани жожоба и алое вера и кокосовото масло придават на кожата свежест и я покриват с невероятен, лек и нежен аромат, овлажняват в дълбочина и отсраняват неприятната миризма и нечистотии. Не съдържа алкохол. Благодарение на уникалната си формула, този продукт ви дава сигурност и свежест през целия ден.</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3886,БИО,"Душ-гел за тяло и коса basis sens., 200ml",,,,Lavera,4021457475292,"5,84","7,01",,,"9,60",
La5285,БИО,"Балсам за коса basis sens., 150ml","Виж тук",http://zelenbio.com/product/2224/bio-balsam-za-kosa-s-med-i-badem-basis-sensitiv.html,,Lavera,4021457475285,"6,66","7,99",,,"10,99",,"Био балсам за обем и блясък с масло от авокадо и бадемово мляко, Basis Sensitiv",http://zelenbio.com/userfiles/productimages/product_5040.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p><u><em><strong>Начин на употреба:</strong></em></u></p>    <p>Нанесете на мокра коса с масажни движения, изчакайте няколко минути и отмийте с топла вода.</p>    <p>&nbsp;</p>    <p><u><em><strong>Състав:</strong></em></u> Water (Aqua), Alcohol*, Glycine Soja (Soybean) Oil*, Cetearyl Alcohol, Glycerin, Caprylic/Capric Triglyceride, Stearamidopropyl Dimethylamine, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Honey (Mel)*, Lauroyl Sarcosine, Sodium Lactate, Panthenol, Aloe Barbadensis Leaf Juice*, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Daucus Carota Sativa (Root) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Extract*, Hydrogenated Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate, Fragrance (Parfum)**, Limonene**, Linalool**, Geraniol**, Citral**, Citronellol**.</p>    <p>* &nbsp;сертифицирани органични култури</p>    <p>** натурални етерични масла</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La5315,БИО,"Течен сапун невен basis sens., 300ml","Виж тук",http://zelenbio.com/product/1968/bio-techen-sapun-basis-sensitiv.html,,Lavera,4021457475315,"5,00","6,00",,,"8,20",,"Био течен сапун, Basis Sensitiv",http://zelenbio.com/userfiles/productimages/product_1960.jpg,,,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La5254,БИО,"Шампоан нежен basis sens., 250ml","Виж тук",http://zelenbio.com/product/1695/bio-nezhen-shampoan-basis-sensitiv.html,,Lavera,4021457613991,"6,66","7,99",,,"10,99",,"Био нежен шампоан,  Basis Sensitiv",http://zelenbio.com/userfiles/productimages/product_3993.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	<strong>Био есенция от роза: </strong>успокояващ, стягащ и антисептичен ефект, възстановявя структурата на косъма.</p>  <p>  	<strong>Био мед: </strong>овлажнява и успокоява склапа</p>  <p>  	Ingredients CTFA/INCI: Water (Aqua), Sodium Coco-Sulfate, Lauryl Glucoside, Betaine, Maris Sal, Aloe Barbadensis Leaf Juice*, Rosa Centifolia Flower Extract*, Triticum Vulgare (Wheat) Germ Extract*, PCA Glyceryl Oleate, Lauroyl Lysine, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Leuconostoc/Radish Root Ferment Filtrate, Sodium Phytate, Alcohol*, Fragrance (Parfum)**, Limonene**, Geraniol**, Linalool**, Citral** * ingredients from certified organic agriculture ** natural essential oils &nbsp;</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Пасти за зъби",,,,,,,,,,,
La5339,БИО,"Паста за зъби ехинацея и прополис, basis sens., 75ml ","Виж тук",http://zelenbio.com/product/1545/bio-pasta-za-zabi-propolis-i-ehinatseya.html,,Lavera,4021457475339,"3,34","4,01",,,"5,49",,"Био паста за зъби прополис и ехинацея",http://zelenbio.com/userfiles/productimages/product_4675.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p><img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" /></p>  <p>&nbsp;</p>  <p>Усмихнете се на света със самочувствие и здрави зъби.</p>  <p>Естествените екстракти от прополис и ехинацея доставят изключително голяма здравина и защита на зъбите и имат свръхспособност за почистването им. Тази паста за зъби има и избелващ ефект. Съдържащите се почистващи агенти кислол и ортосилициева киселина ефективно премахват плаката, предпазват от кариес и се грижат за зъбите, поддържат добра устна хигиена.<br /> Подходяща за употреба при проблемни и чувствителни венци, като намалява и риска от появата на кариес.</p>  <p>&nbsp;</p>  <p>Състав (INCI): Sorbitol, Aqua, Hydrated Silica, Calcium Carbonate, Xylitol, Maris Sal, Xanthan Gum, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Echinacea Purpurea Extract, Commiphora Myrrha Extract, Achillea Millefolium Extract*, Propolis, Arnica Montana Extract*, Aroma**, Limonene**</p>  <p>*=от биологично земеделие</p>  <p>**=естествени етерични масла</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La5346,БИО,"Паста за зъби мента basis sens., 75ml","Виж тук",http://zelenbio.com/product/1544/bio-pasta-za-zabi-menta.html,,Lavera,4021457475346,"4,16","4,99",,,"6,49",,"Био паста за зъби мента",http://zelenbio.com/userfiles/productimages/product_4676.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>&nbsp;</p>  <p><img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Тази изцяло натурална паста за зъби, премахва остатъците от храна и намалява риска от появата на кариес с напълно естествени съставки. За пълна защита на зъбите и невероятно свеж аромат на мента. Екстрактът от мента има максимално ефективни почистващи свойства, като доставя уникална свежест и приятен дъх.&nbsp;</p>  <p>Състав (INCI): Aqua, Sorbitol, Hydrated Silica, Maris Sal, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, Xanthan Gum, CI 77891, Sodium Fluoride, Echinacea Purpurea Extract, Commiphora Myrrha Extract, Arnica Montana Extract*, Mentha Piperita Water*, Aroma**, Limonene**</p>  <p>*=от биологично земеделие</p>  <p>**=естествени етерични масла</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La5353,БИО,"Паста-гел за зъби за деца с ягода и малина basis sensitiv, 75ml ","Виж тук",http://zelenbio.com/product/1543/bio-detska-pasta-za-zabi.html,,Lavera,4021457613472,"4,16","4,99",,,,,"Био детска паста за зъби",http://zelenbio.com/userfiles/productimages/product_4677.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p><img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" /></p>  <p>Тази изцяло натурална паста за зъби, предназначена специално за деца, премахва остатъците от храна и намалява риска от появата на кариес с естествена ортосилицилова киселина. Не съдържа флуорид и благодарение на това тази паста има незабравим и истински вкус на плодове. За невредимо почистване на млечните зъбки. Не съдържа &nbsp;фосфат и захар. Мекият силициев двуокис осигурява почистващи свойства. Абсолютна защита при обучение в миенето на зъбите. Прави миенето на зъби забава за децата и антистресово за родителите.</p>  <p>&nbsp;</p>  <p>Състав (INCI): Glycerin, Aqua, Silica, Xylitol, Xanthan Gum, Fragaria Chiloensis Fruit Extract*, Rubus Idaeus Fruit Extract*, Maris Sal, Carvone, CI 75470, Aroma**, Geraniol**, Limonene**, Linalool**, Citronellol**</p>  <p>*=от биологично земеделие</p>  <p>**=естествени етерични масла</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La7686,БИО,"Паста за чувствителни зъби basis sensitiv, 75ml ","Виж тук",http://zelenbio.com/product/3339/bio-pasta-za-chuvstvitelni-zabi.html,,Lavera,4021457607686,"5,00","6,00",,,"8,20",,"Био паста за чувствителни зъби",http://zelenbio.com/userfiles/productimages/product_4674.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p><img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Състав (INCI): Aqua, Sorbitol, Silica, Xylitol, Maris Sal, Xanthan Gum, Betaine, CI 77891, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Algin, Chamomilla Recutita Flower Extract*, Foeniculum Vulgare Fruit Extract*, Hamamelis Virginiana Flower Water*, Myrtus Communis Leaf Water*, Menthol, Sodium Fluoride, Aroma**, Limonene**, Eugenol**</p>  <p>*=от биологично земеделие</p>  <p>**=естествени етерични масла</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Балсами за устни",,,,,,,,,,,
La6236,БИО,"Балсам за устни LSF10 4,5g ","Виж тук",http://zelenbio.com/product/2013/balsam-za-ustni-slantsezashtiten-lsf-10.html,,Lavera,4021457608010,"7,08","8,50",,,"11,29",,"Балсам за устни, слънцезащитен, LSF 10",http://zelenbio.com/userfiles/productimages/product_1998.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p> 	Този изцяло натурален балсам е перфектен за топлите месеци. Екстрактите от етерични масла правят устните по-меки, защитени от слънчевите лъчи, непозволяващи неприятни ефекти, като напукване, обелване или нараняване. С невероятната си формула за възстановяване и защита, този продукт не само осигурява комфорт и гладкост на устните ви, но и овлажнява в дълбочина, което е от особено голямо значение през летния сезон. Сега усмивката ви може да заблести още повече, без нацепване на кожата на устните, с балсамът за устни на Lavera.</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La0030,БИО,"Балсам за устни (възстановяващ) 4,5g ","Виж тук",http://zelenbio.com/product/1095/bio-balsam-za-ustni-vazstanovyavasht.html,,Lavera,4021457612277,"4,17","5,00",,,"7,30",,"Био балсам за устни възстановяващ  ",http://zelenbio.com/userfiles/productimages/product_1092.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p> 	Усетете устните си приятни през студените месеци на годината с възстановяващият балсам на Lavera !&nbsp;</p> <p> 	Състав: масло от шеа*, пчелен восък*, зехтин*, восък от лавандула*, скуалан, силика, титаниев диоксид, масло от какаови зърна*, соеви глицериди, вечерна иглика*, полиглицерил-3 рицинолеат, шелак восък, рапични стероли, масло от сладък бадем, кокосово масло*, масло от авокадо*, масло от лайка*, екстракт от алое вера*, шипка*, токоферол, аскорбил палмитат, масло от роза*.</p> <p> 	* от биологично земеделие.</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Серия за бебета",,,,,,,,,,,
La7945,БИО,"Крем за бебета против подсичане, 50ml ","Виж тук",http://zelenbio.com/product/3330/bio-zashtiten-krem-za-zonata-na-pampersa.html,,Lavera,4021457607945,"12,00","14,40",,,"19,60",,"Био защитен крем за зоната на памперса",http://zelenbio.com/userfiles/productimages/product_4659.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>Защитен крем с цинк и ценни растителни масла, който успокоява кожата, предпазва от мокрене и възпаление.</p>  <p><em>Цинка</em> облекчава раздразненията и предотвратява тяхното последващо образуване.</p>  <p>Био маслото от <em>нощна свеичка</em> спомага естественото възстановяване на кожата.</p>  <p><img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Състав (INCI): Aqua, Glycine Soja Oil*, Polyglyceryl-3 Polyricinoleate, Zinc Oxide, Olea Europaea Fruit Oil*, Glyceryl Oleate, Caprylic/Capric Triglyceride, Butyrospermum Parkii Butter*, Rhus Verniciflua Peel Cera, Hydrogenated Castor Oil, Oenothera Biennis Oil*, Glycerin, Magnesium Sulfate, Brassica Campestris Sterols, Potassium Cetyl Phosphate, Alcohol*, Hydrogenated Vegetable Oil, Hydrogenated Rapeseed Oil, Tocopheryl Acetate, Tocopherol, Helianthus Annuus Seed Oil, Ascorbyl Palmitate</p>  <p>*=от биологично земеделие</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La7921,БИО,"Защитен крем за лице и тяло за бебета, 75ml","Виж тук",http://zelenbio.com/product/3331/bio-zashtiten-krem-za-litse-i-tyalo.html,,Lavera,4021457607921,"8,08","9,70",,,"13,40",,"Био защитен крем за лице и тяло",http://zelenbio.com/userfiles/productimages/product_4660.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>Предпазва чувствителната бебешка кожа от изсушаване и загуба на влага. Висококачествените органични съставки обгрижват нежната кожа и осигуряват интензивна защита. Нежният крем се размазва лесно и попива бързо. Предпазва от възпаления.</p>  <p>Био маслото от <em>нощна свещичка </em>подхранва интензивно кожата.</p>  <p>Био маслото от <em>шеа</em> образува защитен филм върху кожата и я прави нежна и гъвкава.</p>  <p><img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Състав (INCI): Water (Aqua), Glycine Soja (Soybean) Oil*, Glycerin, Alcohol*, Olea Europaea (Olive) Fruit Oil*, Cetyl Alcohol, Cetearyl Alcohol, Helianthus Annuus Hybrid Oil*, Glyceryl Stearate Citrate, Oenothera Biennis (Evening Primrose) Oil*, Butyrospermum Parkii (Shea Butter)*, Xanthan Gum, Brassica Campestris (Rapeseed) Sterols, Potassium Cetyl Phosphate, Glyceryl Oleate, Rhus Verniciflua Peel Wax, Hydrogenated Castor Oil, Hydrogenated Vegetable Oil, Tocopheryl Acetate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate</p>  <p>*=от биологично земеделие</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La7938,БИО,"Олио за тяло с енотера и морски зърнастец, 200ml","Виж тук",http://zelenbio.com/product/3333/bio-olio-za-tyalo-s-enotera-i-maslina.html,,Lavera,4021457607938,"8,08","9,70",,,"13,40",,"Био олио за тяло с енотера и маслина",http://zelenbio.com/userfiles/productimages/product_4666.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>Чистите био съставки покриват с фин защитен филм чувствителната детска кожа, предпазват я от дехидратация и я правят мека. Олиото предпазва кожата на децата без да я дразни. Подходящо и за масаж.</p>  <p><img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Състав (INCI): Glycine Soja (Soybean) Oil*, Helianthus Annuus Hybrid Oil*, Olea Europaea (Olive) Fruit Oil*, Oenothera Biennis (Evening Primrose) Oil*, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil</p>  <p>*=от биологично земеделие</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La7914,БИО,"Шампоан за коса и тяло с алое вера, 200ml","Виж тук",http://zelenbio.com/product/3332/bio-shampoan-za-kosa-i-tyalo.html,,Lavera,4021457607914,"6,50","7,80",,,"10,69",,"Био шампоан за коса и тяло",http://zelenbio.com/userfiles/productimages/product_4661.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>Нежно измива косата и тялото. Без сапун с нежни почистващи съставки.</p>  <p>Био маслото от <em>нощна свещичка</em> спомага за естественото възстановяване на кожата.</p>  <p>Био <em>алое вера</em> има успокояващ ефект и запазва влагата.</p>  <p><img alt="""" src=""/userfiles/editor/image/Logo_NaTrue_778b4c6818.jpg"" style=""width: 80px; height: 79px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/BIO_Label_Inhaltsstoffe_dt_1283ce3b2d.jpg"" style=""width: 80px; height: 80px;"" />&nbsp;<img alt="""" src=""/userfiles/editor/image/Logo_Vegan_c0ef60b388.jpg"" style=""width: 80px; height: 65px;"" /></p>  <p>Състав (INCI): Water (Aqua), Sodium Coco-Sulfate, Lauryl Glucoside, Glycerin, Aloe Barbadensis Leaf Juice*, Sea Salt (Maris Sal), Oenothera Biennis (Evening Primrose) Oil*, Sodium PCA, Sodium Lactate, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, Dipotassium Glycyrrhizate</p>  <p>*=от биологично земеделие</p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Серии за лице Faces",,,,,,,,,,,
,,Почистващи,,,,,,,,,,,
La3978,БИО,"Измиващ пилинг за лице с гинко, 50ml  ","Виж тук",http://zelenbio.com/product/2901/bio-izmivasht-piling-za-litse-s-ginko-i-zhozhoba-za-vseki-tip-kozha.html,,Lavera,4021457603978,"7,33","8,80",,,"12,70",,"Био измиващ пилинг за лице с гинко и жожоба за всеки тип кожа ",http://zelenbio.com/userfiles/productimages/product_3597.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	<b style=""font-family: Verdana; font-size: 11px; text-align: justify;"">Състав/Ingredients CTFA/INCI:</b><br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<span style=""font-family: Verdana; font-size: 11px; text-align: justify;"">Water (Aqua), Glycerin, Alcohol*, Sodium Lactate, Sodium Coco-Sulfate, Hydrated Silica, Xanthan Gum, Hydrogenated Jojoba Wax, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, CI 77289, Oryza Sativa (Rice) Bran Extract*, Ginkgo Biloba Leaf Extract, Salix Alba (Willow) Bark Extract*, Hamamelis Virginiana (Witch Hazel) Extract*, Carthamus Tinctorius (Safflower) Seed Extract, Maltodextrin, Fragrance (Parfum)**, Linalool**, Limonene**, Citronellol**, Citral**&nbsp;</span><br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<span style=""font-family: Verdana; font-size: 11px; text-align: justify;"">* съставки от сертифицирано био земеделие,&nbsp;</span><br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<br style=""font-family: Verdana; font-size: 11px; text-align: justify;"" />  	<span style=""font-family: Verdana; font-size: 11px; text-align: justify;"">**естествени етерични масла&nbsp;</span></p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3961,БИО,"Тонизиращ измиващ гел за лице с гинко, 100ml","Виж тук",http://zelenbio.com/product/2899/bio-tonizirasht-izmivasht-gel-s-ginko-i-grozde.html,,Lavera,4021457603961,"9,84","11,81",,,"16,99",,"Био тонизиращ измиващ гел с гинко и грозде  ",http://zelenbio.com/userfiles/productimages/product_3595.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	&nbsp;</p>  <p style=""font-family: Verdana; font-size: 12px; text-align: justify;"">  	<span class=""productdesc"" itemprop=""description"" style=""font-size: 11px;""><b>Състав:</b>&nbsp;<br />  	Water (Aqua), Glycerin, Alcohol*, Sodium Coco-Sulfate, Sodium Lactate, Xanthan Gum, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, Ginkgo Biloba Leaf Extract, Salix Alba (Willow) Bark Extract, Hamamelis Virginiana (Witch) Hazel Extract*, Calendula Officinalis Flower Extract*, Vitis Vinifera (Grape) Fruit Extract*, Fragrance (Parfum)**, Citral**, Citronellol**, Limonene**, Linalool**&nbsp;<br />  	<br />  	* съставки от сертифицирано био земеделие,&nbsp;<br />  	**естествени етерични масла&nbsp;</span></p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3992,БИО,"Почистващ тоник за лице с гинко, 125ml  ","Виж тук",http://zelenbio.com/product/2898/bio-pochistvasht-tonik-za-litse-s-ginko-i-grozde.html,,Lavera,4021457603992,"9,84","11,81",,,"16,99",,"Био почистващ тоник за лице с гинко и грозде",http://zelenbio.com/userfiles/productimages/product_3594.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	<strong>Състав:</strong> CTFA/INCI: Water (Aqua), Alcohol*, Ginkgo Biloba Leaf Extract, Aloe Barbadensis Leaf Juice*, Hamamelis Virginiana (Witch Hazel) Extract*, Calendula Officinalis Flower Extract*, Vitis Vinifera (Grape) Fruit Extract*, Fragrance (Parfum)**, Linalool**, Limonene**, Citronellol**, Citral**, Eugenol**</p>  <p>  	* съставки от био сертифицирани земеделски райони</p>  <p>  	** натурални етерични масла</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3985,БИО,"Нежен тоник за лице със слез и бадем, 125ml  ","Виж тук",http://zelenbio.com/product/2902/bio-nezhen-tonik-za-litse-za-normalna-i-suha-kozha.html,,Lavera,4021457603985,"9,84","11,81",,,"16,99",,"Био нежен тоник за лице за нормална и суха кожа",http://zelenbio.com/userfiles/productimages/product_3598.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p> 	&nbsp;</p> <p style=""font-family: Verdana; font-size: 12px; text-align: justify;""> 	<span class=""productdesc"" itemprop=""description"" style=""font-size: 11px;""><b>Състав CTFA/INCI:</b>&nbsp;Water (Aqua), Alcohol*, Glycerin, Sodium PCA, Hippophae Rhamnoides Fruit Extract*, Prunus Amygdalus Dulcis (Sweet Almond) Extract*, Malva Sylvestris (Mallow) Flower Extract*, Rosa Canina Fruit Extract*, Glycyrrhiza Glabra (Licorice) Root Extract*, Fragrance (Parfum)**, Linalool**, Limonene**, Citronellol**, Citral**&nbsp;<br /> 	<br /> 	* съставки от био сертифицирани земеделски райони&nbsp;<br /> 	<br /> 	** натурални етерични масла&nbsp;</span></p> <div> 	&nbsp;</div> <p> 	<a href=""http://www.kozmetika.bg/show/LAVERA/64241_%D0%91%D0%B8%D0%BE-%D0%9D%D0%B5%D0%B6%D0%B5%D0%BD-%D1%82%D0%BE%D0%BD%D0%B8%D0%BA-%D0%B7%D0%B0-%D0%BB%D0%B8%D1%86%D0%B5-%D0%B7%D0%B0-%D0%BD%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D0%BD%D0%B0-%D0%B8-%D1%81%D1%83%D1%85%D0%B0-%D0%BA%D0%BE%D0%B6%D0%B0/#productorder"" name=""productorder"" style=""color: rgb(201, 71, 112); text-decoration: initial; font-family: Verdana; font-size: 12px; text-align: justify; display: inline-block;""></a></p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3954,БИО,"Почистващо мляко за лице със слез и бадем, 125ml","Виж тук",http://zelenbio.com/product/2903/bio-nezhno-pochistvashto-mlyako-za-suha-i-chuvstvitelna-kozha.html,,Lavera,4021457603954,"9,84","11,81",,,"16,99",,"Био нежно почистващо мляко за суха и чувствителна кожа  ",http://zelenbio.com/userfiles/productimages/product_3599.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>&nbsp;</p>  <p style=""font-family: Verdana; font-size: 12px; text-align: justify;""><span class=""productdesc"" itemprop=""description"" style=""font-size: 11px;""><b>Състав / Ingredients CTFA/INCI:</b>&nbsp;<br /> Water (Aqua), Alcohol*, Glycerin, Glycine Soja (Soybean) Oil*, Squalane, Caprylic/Capric Triglyceride, Glyceryl Stearate Citrate, Cetearyl Alcohol, Myristyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Shorea Stenoptera Butter, Xanthan Gum, Hydrogenated Palm Glycerides, Hippophae Rhamnoides Fruit Extract*, Rosa Canina Fruit Extract*, Malva Sylvestris (Mallow) Flower Extract*, Glycyrrhiza Glabra (Licorice) Root Extract*, Tocopherol, Butyrospermum Parkii (Shea Butter)*, Hydrogenated Lecithin, Brassica Campestris (Rapeseed) Sterols, Lysolecithin, Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate, Fragrance (Parfum)**, Linalool**, Limonene**, Citronellol**, Citral**&nbsp;<br /> <br /> * съставки от сертифицирано био земеделие,&nbsp;<br /> <br /> **естествени етерични масла&nbsp;</span></p>  </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
